"name_business","url","recommended","username","rating","review_date","review_text","reviewer_location","reviewer_friends","reviewer_reviews","ReviewLength"
"Chapman’s Eat Market","https://www.yelp.com/biz/chapman-s-eat-market-columbus?osq=Restaurants&start=0","True","Yue B.",3,"2024-01-08","Very nice ambience and service. I went with girlfriends to try their 6 courses tasting menu. Unfortunately the food did not live up the hype. All four of us agreed that they are good, but not worth the hassle for securing a reservation weeks in advance. None were memorable other than the cocktails. I was also not crazy about using small/dessert plate for the entree. Maybe I would come back to try their regular menu when they improve the reservation system.","Columbus, OH",93,48,460
"Chapman’s Eat Market","https://www.yelp.com/biz/chapman-s-eat-market-columbus?osq=Restaurants&start=0","True","Julia G.",5,"2023-12-11","Chapman's has got to be one of my favorite restaurants in Columbus. The menu is always so interesting, and everything is always a knockout!Fettuccine and eggs and eggs was super rich but absolutely delicious if you love roe, it's super interesting in the creamy sauce. Duck Gnocchi was delicious, absolutely perfectly cooked.Best fries on the planet- I can't come here without ordering the fries and neither should you!","Columbus, OH",7,72,419
"Chapman’s Eat Market","https://www.yelp.com/biz/chapman-s-eat-market-columbus?osq=Restaurants&start=0","True","Kay K.",5,"2023-09-25","As always, an amazing meal at Chapman's.I'm pretty sure there isn't a single thing on their menu that isn't worthy of 5 stars. Besides the absolute best, most flavorful and delicious fries I have ever had, I was blown away by the Pork Belly Sausage Pasta that I had. Upon first glance I thought ""huh, not a lot of sausage..."" but the sausage was super flavorful and rich, and was the perfect amount. The tomato's were out of this world, and it was just the perfect summer pasta dish. I always look forward to coming back!","Columbus, OH",388,269,521
"Chapman’s Eat Market","https://www.yelp.com/biz/chapman-s-eat-market-columbus?osq=Restaurants&start=0","True","Shawnie K.",5,"2023-05-25","This food is absolutely phenomenal. Everything we had was a highlight, there was nothing we were let down by! We had the khai soi, lamb bolognese, asparagus, and the best thing: the fries! The service was very person and friendly, everyone working there is knowledgeable and chatty. Inside is just gorgeous and you can eat at the bar as well, which is also beautiful.","Upper Arlington, OH",179,262,367
"Chapman’s Eat Market","https://www.yelp.com/biz/chapman-s-eat-market-columbus?osq=Restaurants&start=0","True","Nicholas G.",5,"2024-02-17","Love visiting Chapmans whenever we can get in! It's such a popular spot in German village that you are best off by booking a reservation 1 month ahead of the day you want to visit. You can't go wrong with anything on the menu, every item is awesome and so are the drinks!","Columbus, OH",0,12,271
"Chapman’s Eat Market","https://www.yelp.com/biz/chapman-s-eat-market-columbus?osq=Restaurants&start=0","True","Saphace A.",5,"2023-10-15","We had a fabulous dinner at Chapman's Eat Market tonight. The standouts were the Miso Tomato Gazpacho and Chiang Mai Style Chicken & Shrimp Khao Soi. The General Tso Cauliflower and Patatas Bravas were tasty too! The stand-out starter! Miso Tomato Gazpacho - farm tomatoes, carrots, peppers, fennel, saffron.The Chicken & Shrimp Khao Soi - Chiang Mai Style (yellow curry, fava leaves, herbs, banana, chiles, peanuts, fresh and crispy noodles) was something special. General Tso's Cauliflower - peanuts, sesame seeds and serrano chiles.Patatas Bravas - flank steak, smoked tomatoes, garlic aioli and queso frescoAnd then, dessert. We came home with a pint of the strawberry ice cream.","Louisville, KY",573,1634,683
"Chapman’s Eat Market","https://www.yelp.com/biz/chapman-s-eat-market-columbus?osq=Restaurants&start=0","True","Alaina R.",5,"2024-03-02","Instagram @geekboytrendz  Attention all! If you're on the lookout for a photographer who adds that extra spark of creativity to every shot, look no further! Hi, I'm Nicholas, specializing in iPhone photography. Yep, you heard it right - iPhone! Don't let that surprise you, because creativity knows no bounds. Whether you're after captivating portraits, stunning landscapes, or anything in between, I've got you covered. With over 13 years of experience and a knack for pushing the boundaries, I'm here to turn your vision into reality. Plus, I'm budget-friendly! Feel free to check out my work on Instagram @geekboytrendz and drop me a message. Let's capture some magic together!","Columbus, OH",601,57,680
"Chapman’s Eat Market","https://www.yelp.com/biz/chapman-s-eat-market-columbus?osq=Restaurants&start=0","True","Nick P.",5,"2023-09-08","My boss raves about this restaurant and one of my friends had been before and told me we should check it out. Their menu changes , so she hadn't seen some of the stuff on the new menu.You have to make a reservation weeks in advance. They're pretty busy and open late, but walk-ins are only at the bar. We had a reservation for 8pm on a Tuesday. When I walked in, most tables were filled. No issue though. We got seated right away. They didn't rush us either. And the place slowly emptied out towards the end of the night.The staff is personable. Really nice, smiley people. This isn't really a fancy restaurant even though it gives off that vibe. You can definitely come in here with casual clothes.For the appetizer, we shared the general tso's cauliflower. Very good! They give you a substantial amount. For drinks, I got 1848. It's bourbon mixed with other stuff. Not super strong. My friend got You wanna Pisco me. Refreshing and fruity!For our meals, I got khao soi while my friend got the summer pork sausage pasta. Her meal looked much smaller than mine. But we both couldn't finish.I've had Khao soi before from a Thai restaurant in Long Beach and loved it. Their version tasted spot on with the coconut and curry flavors!For dessert, we shared the maple hazelnut budino. It's not super rich or Puckery sweet which was good. It's a bit pricey, but the food is well made and the chef is really talented. I can't come back often due to the price but I'm definitely excited to return sometime in the near future!Parking around here is parallel. I parked a block or two away in one of the side streets.","Downers Grove, IL",93,769,1606
"Galla Park Social","https://www.yelp.com/biz/galla-park-social-columbus?osq=Restaurants&start=0","True","Lisa D.",5,"2024-01-02","Galla Park Social offers the most beautiful ambiance, decor, and vibes for a birthday celebration! We had reservations for 4 PM on my birthday (not realizing that there was a half off happy hour from 4 PM - 6 PM)! This was a huge win once we received our bill! Our server (Megan) was absolutely great too  We started off with a bottle of champagne; Galla Flatbread; and Short Rib Bao Buns. The Galla flatbread was delicious! The flavors of the evoo, heirloom tomatoes, pickled onion, roasted garlic, cambozola cheese, arugula, and aged balsamic really compliment each other well! The flavors literally burst in your mouth! The short rib bao buns were super great too! The soft bao buns are topped with tender Bulgogi-flavored meat, pickled shishito peppers, and Asian slaw. You may want to request more than one order of the short rib bao buns as one order only consists of two bao buns. Trust me, you will want more! For our main meals, we ordered Single Smashburgers & Fries as well as a side of Mac & Cheese. The smashburgers were packed full of flavor (the Galla burger sauce was divine); the fries were hot and crispy; and the mac and cheese was nice and creamy! The mac and cheese had a bold, pepperjack cheese flavor which is what I feel sets their Mac and cheese apart from other restaurants' mac and cheese! We had so much fun at Galla Park Social and will definitely be back again soon! Thank you for an awesome time and great food!","Columbus, OH",466,369,1442
"Galla Park Social","https://www.yelp.com/biz/galla-park-social-columbus?osq=Restaurants&start=0","True","Marissa W.",2,"2024-01-03","Went to Galla Park on a Saturday evening for a friend's birthday dinner. The service was beyond slow. We waited atleast 30 minutes to get drinks from the bar and how to remind our server to check on our drinks. As an appetizer, we ordered the Curds No Whey, which were very tasty. However for my entree I got the teriyaki salmon and it was doused in salt. I've never had salmon or rice so salty. Overall, it was a lackluster experience.","Near North Side, Chicago, IL",0,3,436
"Galla Park Social","https://www.yelp.com/biz/galla-park-social-columbus?osq=Restaurants&start=0","True","Laura F.",5,"2023-10-06","First time to Galla Park Social for us.  Burger week motivated us to come, so glad we did.  We were fortunate enough to find street parking on a very busy Friday night so parking was a breeze.  However there is a lot right across the street that offers parking as well.  You enter and immediately notice the bar is the central focal point. This is clearly an place that goes from dining to social hot spot/bar after the kitchen closes.   It has a large two sided bar, seating maybe 15 on each side.  It offers plenty of screens to watch sports.  Club music, full of bass, plays in the background but not excessively loud--You can still have a conversation without saying ""huh... what did you say""There are two main dining alcoves.  One has hanging ferns  and the other is a series of big rounded taupe booths.  The booth area also has a lot tv screens for watching sports. There is also a line of high top tables that run parallel to the bar and patio seating    So many options!  I prefer the green alcove with the ferns as the lights from the screens is a not excessive over there and the seats are very comfortable. JmoService was great.  i really like how the managers interact with the guests and helps out the staff.  That is always a good sign when they are willing to help the servers out and then mingle with the guests.   I said before, we came in for burger week. I am so glad we did.  Out of our three different places we went to this week Gala Park had the best burger... hands down winner, not only in taste but in value.  It nailed burger week. For $8 we received a big, smash  burger with cambozola cheese, arugula, roasted tomato, galla burger sauce and it was on a great tasting, fresh bun that even had sesame seeds on it.  (So nice to not have a brioche or potato bun)  fries were also included... and there were lots of them!   Omg... it tasted amazing. I think they accidentally sent us the double (burger week was a single) .  I looked on the menu and this burger usually costs $22..... and let me tell you.... I cant believe I am saying this but this burger might be one of the few burgers that warrant that price.  So good. Also, for a ""smash"" burger it wasn't paper thin which was appreciated.   Oh... just so good!!!They are rolling out new menu items next week.   I really like this place. Think we will need to go back and check them out.","New Albany, OH",66,203,2367
"Galla Park Social","https://www.yelp.com/biz/galla-park-social-columbus?osq=Restaurants&start=0","True","Tatianna S.",5,"2024-02-04","Galla's happy hour is not talked about enough. It's a fantastic deal and the food was delicious. I was surprised! I had been to Galla in both Columbus and Cincy when they had one, for drinks and night life. It was always just fine. I kept getting ads on insta about their happy hour, so decided to just see what it was about. We arrived early at 5ish, and were pretty much the only people there. We ordered their drinks on special, a rice bowl, salad, tuna poppers, and salmon cakes. All were discounted. They were seriously so delicious! I absolutely love arugula salad and this one was huge! The bartender was so so sweet and we had a great conversation with her. She had bought us shots after our meal. I truly think Galla can become a great dinner spot if they market their happy hour more and show off their food! Similar to what Townhall does, they should invite people in and treat them to a meal in exchange for content and/or Yelp or google reviews. With the location being dark on the outside, it's really hard to know what's inside if you don't know where and what Galla is. It solely looks like a club, which may turn away customers. Especially during the summer, the patio is great for dinner. I definitely recommend checking Galla out!","Northwest Blvd, Grandview Heights, OH",167,209,1249
"Galla Park Social","https://www.yelp.com/biz/galla-park-social-columbus?osq=Restaurants&start=0","True","Sumer K.",5,"2023-06-26","What happens at @gallaparksocial stays at Galla, EXCEPT for spreading the word about this NEW menu because it is fire  The new ambiance here is amazing. We had great friendly & fast service as well! ..- DRINKS:* The Bubble - Ketel Citroen vodka is it's triple sec, peach schnapps, pineapple juice and grenadine. This was delicious but the main star is of course the presentation! * Watermelon Mojito - Bacardi based with watermelon purée, simple syrup, lime juice and mint leaves. I am a big mojito girl and I loved the watermelon touch!  - TO SHARE: * Roasted Carrots - These were so good, cooked perfectly and had the best dip with them * Curds & No Whey - - The best crunch but also so soft & full of flavor, the sriracha ranch paired with it was amazing. - ENTREES:* Teriyaki Salmon - This was my favorite part of dinner, salmon was cooked perfectly, the sushi rice was extremely soft, charred broccolini had a great sear, and the sesame carrot ribbons was a nice crunch and touch of flavor. I will definitely order that again * Filet Mignon - Nathan really enjoyed his filet, the cook on it was perfect. * GP Smash Burger - Feedback from Nathan was that the burger was nice and juicy with great flavor, the cheese was delicious and he loved the seasoned fries!","OH, OH",5,59,1265
"Galla Park Social","https://www.yelp.com/biz/galla-park-social-columbus?osq=Restaurants&start=0","True","Sarah R.",5,"2024-02-15","10/10 experience, good food and atmosphere - Cole helped me with a question and made sure that I had everything I needed. Will be back","AZ, AZ",0,2,134
"Galla Park Social","https://www.yelp.com/biz/galla-park-social-columbus?osq=Restaurants&start=0","True","Collin F.",5,"2024-02-16","I had stopped off at Galla Park for dinner on my way home from work and had a phenomenal smash burger. I ended up having a mixed drink and beer since both the bartenders and bar backs were personable and hospitable. They made me feel comfortable and were great conversationalists while still working with other guests. I had the pleasure of talking with Cole for a decent time while he was able to maintain his service with other guests as well as assist the bartenders with ease. He made it look so easy! My bartenders were Heather and Leena and they were awesome hosts and I will most definitely come back whenever I am in the area.","Downtown, Columbus, OH",0,1,634
"Galla Park Social","https://www.yelp.com/biz/galla-park-social-columbus?osq=Restaurants&start=0","True","Klaudia B.",4,"2023-08-18","Service was very friendly, the shrimp sushi bowl was DELICIOUS and The Bubble cocktail was very tasty!","Columbus, OH",33,48,102
"Galla Park Social","https://www.yelp.com/biz/galla-park-social-columbus?osq=Restaurants&start=0","True","Danielle M.",5,"2023-07-16","A HUGE thank you to the service tonight at Galla Park Social. I went to Galla Park Social on Thursday this past week and unfortunately left my credit card there. I tried calling multiple times and did not get ahold of anyone but when I went in, they definitely made up for it. I talked to the Kenny & Bobby and they set my party up with a private table and champagne to celebrate my friends mom's bachelorette party. This is now my second time at Galla and I highly recommend it to anyone that is in the Columbus area. On Thursday, I got the opportunity to have happy hour pricing and I kid you not the best happy hour deals I have found in awhile. I got two watermelon mojitos for $7 each and they are OBSESSIVE. I also tried the Surf sushi bowl with tempura shrimp, sushi rice, spicy mayo, ginger, ponzu, and unagi glaze. Super good but small portions. Tonight, I tried the Spicy Tuna Poppers with spicy tuna stuffed jalapeños, asian slaw, wasabi-avocado spread, and unagi glaze. All food is AMAZING but a little pricey for me without happy hour. Such a great location and the restaurant/ bar is setup so perfect. It's gorgeous. I'm so impressed. Tonight's experience made me love this place even more! Can't wait to come back soon.","New Albany, OH",345,247,1234
"Galla Park Social","https://www.yelp.com/biz/galla-park-social-columbus?osq=Restaurants&start=0","True","To3 W.",5,"2023-11-19","This drink was really good I need to go again with someone tho I forgot what I had to eat but service was amazing, the place had nice aesthetics too.","Columbus, OH",0,3,149
"Parable Cafe","https://www.yelp.com/biz/parable-cafe-columbus?osq=Restaurants&start=0","True","Angela D.",5,"2024-02-07","I have friend who has been doing the marketing for cafe and bakeries around Columbus lately. Decided to give this place a try aside from my regular spots... you guys this place is so cute!! Really loved it from the moment I walked in. From the ceiling design to the lighting fixtures and to the full length windows this place has all the vibes!When I got there, I was greeted promptly and nicely. The coffees took a little longer than usual for a cafe but the presentation was super cute.I had a cheesy scone and a cortado, not much left for baked goods at 3:30 on the afternoon so I will definitely be back. Lots of options for types of seating; lounge, high bar top, table and chairs, and of course the bar top. Others were either working on their computers, meeting with friends or co-working. It's pretty open space so sound does bounce, but I didn't think it was too loud or disruptive. They had a cute glass fireplace in the center. Lots of plants hanging around. For the short while I was there I loved the entire experience!!","Columbus, OH",186,113,1033
"Parable Cafe","https://www.yelp.com/biz/parable-cafe-columbus?osq=Restaurants&start=0","True","Sally L.",5,"2024-02-04","I was here twice during my trip in Columbus. The first time I went there at 10 something. There was already a long line and a lot of pastries was already sold out. They have a lot of different unique lattes.  I got the onion and mushroom danish and wham bam thank you yam to go. All of the tables were filled. The mushroom danish cheese was very good. The outside is flaky and rich like a croissant. The latte was very good just the right amount of sweetness of the yam. The second time, I went there extra early I ordered the pistachio croissant and the sesame miso caramel latte. This time there was a lot of empty tables. I got to sat down and enjoy. The staff is super nice and if you are eating there,they would bring the drinks to your table. The cafe is beautiful and clean. It have lots of plants all over the cafe. It is not too loud in there to sit down and enjoy your drinks. The coffee and pastries are a little on the expensive side, but it is worth to try it if you are in Columbus.","Chicago, IL",1,24,996
"Parable Cafe","https://www.yelp.com/biz/parable-cafe-columbus?osq=Restaurants&start=0","True","Adam L.",5,"2024-01-24","This spot is no longer inside of Comune, but I moved downtown. It's the best shot of espresso in the city. When I visit other cities, I always hunt for espresso. I love finding local roasters and places with great vibes, BUT ... I'm a sucker for a shot of espresso. The service here is top-notch. Their gratuity-free (no tipping!) really makes the experience refreshingly pleasant. The folks working there want to be there.","Columbus, OH",208,137,423
"Parable Cafe","https://www.yelp.com/biz/parable-cafe-columbus?osq=Restaurants&start=0","True","Leah R.",5,"2022-03-20","This shop is located inside of Comune. This is one of my favorite shops. They always have very interesting single origin espresso and their selection of coffee and tea is top notch. They also pay their workers well. Which ... somehow ... makes the drinks better.","Dublin, OH",162,296,262
"Parable Cafe","https://www.yelp.com/biz/parable-cafe-columbus?osq=Restaurants&start=0","True","Julia G.",4,"2024-02-26","If you didn't know about it, you might walk right past it. The inside is beautiful, hip and full of plants. They have a full bar, many coffee and tea options as well as pastries. I got a citrus rosemary scone because that's all they had left, ha! They open at 7a and I asked and employee, she said they will sell out of their croissants by 10a. That said, the scone was very good and so was their coffee. They have a nice area to sit outside and tons of space inside as well. I'm going to come back earlier in the day, but what I had this time was great and I will be back. :)","Columbus, OH",7,72,576
"Parable Cafe","https://www.yelp.com/biz/parable-cafe-columbus?osq=Restaurants&start=0","True","Shubha A.",4,"2024-01-02","I have come back on two different occasions now, once for Jazz on Sunday and once for some pastry takeout! The pastries were an absolute 10/10- yes, they're expensive. But they are so rich and delicious and really do fill you up as a meal. Getting here early for the filled circular croissants is a MUST, it was absolutely unreal. I also keep coming back to the ham & cheese croissant, it really blows me away every time.I'm at 4 stars due to the Sunday night visit. I really enjoy the cocktail and wine list- I found the bartender to be very informative as well which is a plus. The jazz group was outstanding but unbearably loud. Came with a group of friends and we were unable to talk because we all had to put in earplugs. When I think of somewhere I have really enjoyed Jazz and drinks I think of Ginger Rabbit, where the sound allows you to have some quiet chit chat and enjoy the music as well. I can be a bit sensitive to loud music so I always carry my earbuds with me but it was definitely too loud for everyone I was with!","Arlington, VA",259,75,1033
"Parable Cafe","https://www.yelp.com/biz/parable-cafe-columbus?osq=Restaurants&start=0","True","Gd I.",4,"2023-06-09","I've been sitting on this review for a minute- I really want to give 5 stars because these pastries are so delicious and the coffee is top notch as well. What doesn't sit right with me was the price tag $26 for two small iced coffees and a croissant. That's a bit steep, even considering that they include tip in the costs. The other time I came to visit and I got a small iced tea that was 90% ice with genuinely less than 10 sips of tea in it. For $6. That's kind of crazy.My main issue here was unfortunately the service. During my most recent visit, the pastries that were available were plain croissants and some croissants that were clearly filled with something. I asked the girl if they were chocolate croissants, and she just said ""no"" and we stood there in awkward silence until I asked her what they were. She said ""pesto"" as if I was supposed to know that. Not a huge deal, but definitely rubbed me the wrong way. This place is gorgeous and it's still worth a visit. At the end of the day, the food and coffee is delicious. I can't wait to come back and try one of the filled circular croissants!","Columbus, OH",18,58,1108
"Parable Cafe","https://www.yelp.com/biz/parable-cafe-columbus?osq=Restaurants&start=0","True","Wing Yan K.",4,"2023-12-30","Absolutely love Parable!! My friend and I came in on a Saturday morning and the place was decently packed but were able to find a table. When you walk in you can order and then find a table to sit and they will bring your drinks to the table. There is a good amount of indoor seating, as well as bar seating! I got a drink from their winter seasonal menu and if you like ginger I highly recommend it! It was called oh snap! ginger cap! And was so yummy. They have oatmilk as their only non dairy milk. My friend got their masala chai latte and really enjoyed it as well. We also got a pistachio croissant that was so delicious!! it was a bit on the sweet side so just keep that in mind, but I'd suggest it if you're looking for a pastry! Overall a phenomenal experience, just think it was a tad expensive but would come again :)","Columbus, OH",105,434,828
"Parable Cafe","https://www.yelp.com/biz/parable-cafe-columbus?osq=Restaurants&start=0","True","Chloe F.",4,"2024-02-19","I have been wanting to check out this coffee shop for a long time! I tried the Oh, Snap, Ginger Cap! Latte which was phenomenal it tasted almost like an oatmeal cookie! The only thing was the price ! $8.00 but I guess you get what you pay for! If you are ever in the area check out this place, they have a cool vibe overall in the coffee shop. Very chill and relaxing.  Service was great.","Ypsilanti, MI",176,212,388
"Parable Cafe","https://www.yelp.com/biz/parable-cafe-columbus?osq=Restaurants&start=0","True","Emily W.",5,"2023-12-15","It had been a long overdue on a visit to the Parable Cafe. I haven't been back since they introduced the pastry line up for quite some time now.All the amazing looking pastries are nicely display right by the front counter. You have no idea how hard it is for me to select which one to try, cause I want to try them all. It happen to be a rainy and cloudy day. But can't beat the lively and cozy atmosphere. Surrounded with green plants and seat back relax by the fireplace.","Columbus, OH",23,16,474
"YF Chinese Cuisine 悦丰","https://www.yelp.com/biz/yf-chinese-cuisine-%E6%82%A6%E4%B8%B0-columbus?osq=Restaurants&start=0","True","Yasu H.",5,"2023-09-30","The space and decor are very nice with a clean modern design. As others have noted, ordering is done online per QR code at the table. Service was quick and the owner was very friendly.The food is the real star here. I ordered the spicy golden beef soup and spicy potato salad and flavoring for both were spot on. The soup used delicate, very thinly sliced beef that wouldn't be out of place in a refined dining setting.I can't wait to try the rest of the menu. I think this place is a must try for any Sichuan cuisine enthusiast.","Newark, OH",0,18,529
"YF Chinese Cuisine 悦丰","https://www.yelp.com/biz/yf-chinese-cuisine-%E6%82%A6%E4%B8%B0-columbus?osq=Restaurants&start=0","True","Ness S.",4,"2023-10-23","This restaurant has potential, but it's an unfinished product. The service is polite and efficient. You get to order via your phone on an electronic menu. The dishes took a while to come but that was fine because we were not in a rush. The mala fish was as pictured. Spicy but not too spicy, the fish was fried so thoroughly you could actually eat through the bones in some places. Pretty tasty but not much meat on the fish. I'm glad I got the mushrooms and the lotus root as extra they were both delicious. The tripe was good. As an appetizer it was a large portion but if I'm honest, I've had better tripe even in the Columbus area. We ordered the Chinese spinach as our veggie and it was just okay. I'd say 3-3.5 stars for the food (to be updated based on a return visit), and 4 stars for the service. The ambience is casual but fine.","Dublin, OH",126,877,838
"YF Chinese Cuisine 悦丰","https://www.yelp.com/biz/yf-chinese-cuisine-%E6%82%A6%E4%B8%B0-columbus?osq=Restaurants&start=0","True","George L.",5,"2023-08-28","This place is a local treasure. As authentic Chinese as you will find in the state of Ohio. The staff are charming. Be sure to ask them for recommendations. I'm a big fan of the Sesame Chicken. I've never experienced any long wait times, although it would be well worth it. Also, the tables have QR codes which offer an easy ordering experience. The environment is very casual. The Modern Chinese music and Hot Pot tables provide a dining experience reminiscent of Shanghai.  I highly recommend YF Chinese!","Columbus, OH",21,3,506
"YF Chinese Cuisine 悦丰","https://www.yelp.com/biz/yf-chinese-cuisine-%E6%82%A6%E4%B8%B0-columbus?osq=Restaurants&start=0","True","Michael G.",5,"2023-07-23","Amazing food all around. You call up the menu from a barcode. Each table must have the same barcode, since our four tops order was integrated together when we placed the order. Food is then delivered to the table. Seems to be an efficient system and minimizes floor staff. We ordered:Boiled fish with cabbage & chiliSpring rolls & Hot sour soup appsKorean style spicy chickenSichuan boiled beefStir fried vegThey lost two items on our order and cooked them after we asked. I should have deducted a star but the food is so good I just didn't want to do that!Amazing food all around. We'll be making the journey from the east side a lot I'm sure.","Bexley, OH",533,1298,644
"YF Chinese Cuisine 悦丰","https://www.yelp.com/biz/yf-chinese-cuisine-%E6%82%A6%E4%B8%B0-columbus?osq=Restaurants&start=0","True","Wing Yan K.",5,"2023-06-19","Finally went and try YF Chinese Cuisine. Sad to see Ichi Japanese BBQ close out, but it transform into YF Chinese Cuisine and a bubble tea shop Teamoji right next door.The set up didn't change up too much inside. They do still have some induction table top for their special pot dishes I think. I usually browse on the menu before I go to a new restaurant. I saw a couples people been talking about the Chicken Wings w. Homemade Sauce cause it topped with... Fruity Pebbles. The chicken wings are very good and flavorful. Super crispy and juicy inside. They chopped the wings in half so it is easier to eat as well. I do like the creativity to garnish the dish with the colorful Fruity Pebbles. For me, I may want to stick back to the traditional garnish, such as diced green and red pepper. But I do encourage to try this as the wings itself is awesome, and the Fruity Pebbles will easily fall off if you don't like it. Or you may end up liking this combo. I also got the House Special Pork Ribs and Chinese Eggplant & Minced Pork W. Chili Sauce. I am a big fan of eggplant and this eggplant dish can be easily fall into my favorite. The eggplant is perfectly soften and soaked in the awesome mild chili sauce.  My last word of cautious is on the big portion size. Totally got enough leftover for lunch and dinner the following week. Love this great addition of Chinese restaurant in Columbus and definitely coming back to try other dishes.","Columbus, OH",105,434,1441
"YF Chinese Cuisine 悦丰","https://www.yelp.com/biz/yf-chinese-cuisine-%E6%82%A6%E4%B8%B0-columbus?osq=Restaurants&start=0","True","Vy D.",5,"2023-06-19","I've been here a few times now and every time, the food is still very good and delicious! There's not a lot of parking in their immediate lot, but you can park in the adjacent lot. There's a decent amount of seating inside but when they get busy, it fills up quickly.You honestly can't go wrong with most of their dishes, all of it is authentic and flavorful! My favorite so far has been the Beef Offal appetizer, Griddle Spare Ribs, Pork with Green Peppers, and Lamb with Cumin. It's overall delicious and so flavorful, you can find something for everyone. The only dishes we tried to avoid were the chicken dishes, they come with a lot of bones and not a ton of meat. Most of their dishes come with rice, which is such a great balance and addition to all the sauces and flavors. The prices seem a bit higher, but it's quality food and you get a pretty good portion for everything.Staff is always so nice, very kind, and quick with their service. We usually have a great experience! Their ordering system is convenient and easy and with QR code and table ordering, it's super easy to split the check or do family style.I would recommend this for a small group, authentic Chinese food, family style, a casual date, or just some good food.","Columbus, OH",635,299,1238
"YF Chinese Cuisine 悦丰","https://www.yelp.com/biz/yf-chinese-cuisine-%E6%82%A6%E4%B8%B0-columbus?osq=Restaurants&start=0","True","Anvaya N.",5,"2023-09-24","YF Chinese is another addition to the Sichuan food scene in Columbus. You order on the Chowbus add and the waiter checks you out when done. Service is prompt and owners are kind. The food is always good and quick. Diced chicken with double Peppers is a great addition to the menu, it's lip smacking spicy and certainly not for the faint hearted. Ambiance is clean and spacious. You have Teamochi right next to it which is owned by the same management. You can order bubble tea from next door while you enjoy your food.","Columbus, OH",207,110,518
"YF Chinese Cuisine 悦丰","https://www.yelp.com/biz/yf-chinese-cuisine-%E6%82%A6%E4%B8%B0-columbus?osq=Restaurants&start=0","True","Marcdavid C.",3,"2023-03-21","*Let me kick this off with a caveat that maybe we didn't choose the right dishes and that most new places deserve a couple of tries at least before making any real determinations. Tried YF Chinese Cuisine for takeaway, figured might as well since it's new and 2 mins from our door and I had a $10 ChowBus coupon burning a hole in my wallet (CB added two other smaller magical discounts automatically presumably because we were picking it up ourselves rather than delivery). Overall it was....ok. I think we probably ordered a couple of not their not so greatest hits. Since my SO prefers more traditional (aka americanized) Asian foods, we mostly stayed away from the more authentic offerings and went with two Chinese takeaway standards. Kung Pao Chicken. This was a strange and rather pedestrian take on the dish. If it even held true to its moniker. First oddity to me was the use of chicken (white) breast slices vs (dark) thigh chunks. Typically this dish is made with everything chunked or diced or cubed, theirs was slices or shreds. Always this dish features toasted peanuts, this dish not even one? Very bland as well, but the overall flavor (once I added peanuts and a handful of red chili grinds) was edible. Fwiw the photo on ChowBus is definitely of KPC, but what we got wasn't that photo. YMMV. Orange Beef. Have to admit I haven't had this dish since back when the old Hunan House on 161 was around. I remember they used orange zest and actual fried peels in a delicate sauce and that I enjoyed it. YF must have missed that recipe. Dunno, the sauce was just way too thick and intensely sweet for me. And too salty at the same time if that's possible? Both extremes overshadowed any decent orange essence. The beef shreds were a little on the chewy side which I really don't mind but the SO disliked. Three pieces of broccoli for decoration, I added the sesame seeds for visual appeal. Tbh it was one of those dishes that became tiring to eat after a while. Cold Noodle w/ Shredded Pork. This appetizer (currently on special) was a saving grace. Kind of like pork chow fun makes a baby with DanDan noodles, but it's all served cold. Nice cucumber shreds and hits of fresh cilantro in a light salad-y type dressing/sauce. Be awesome on a really hot day, deserved some added chili spice to make it stellar. Two thumbs up. The cold dish gives hope that maybe their more ""exotic"" offerings are more up to par. Still, there's so many (really good) competitors in this particular food segment and especially in this particular part of town that they're going to need to really step up to get noticed. First try, I wasn't too impressed. I'll update my review with the next round. From what I remember, the restaurant interior didn't change all that much from Ichi Bbq. There's a temporary banner covering the old sign. The single employee at the register was pretty disinterested in my arrival as compared to his cellphone but my order was double bagged nicely and sitting patiently waiting to be grabbed anyway. Easy in/out. Entrees can be a little pricey, especially the hotpot dishes, but that seems to be the trend anymore. Teamoji next door looks intact but closed atm (they will apparently reopen soon). Check them out on the ChowBus app since they don't have a website yet, but all their photos may not be WYSIWYG!  It's always my go-to.","Columbus, OH",36,115,3351
"YF Chinese Cuisine 悦丰","https://www.yelp.com/biz/yf-chinese-cuisine-%E6%82%A6%E4%B8%B0-columbus?osq=Restaurants&start=0","True","Rachel S.",4,"2023-05-20","Summed up below: spare ribs are good if you like hot and numbing. Cumin lamb is way over seasoned with cumin. Wonton soup and general tsos are not good. Hit or miss. This is tough to rate. The portions are what you would expect for their $20 price range. Enough to share with family. The flavor is authentic which I appreciate. However, my cumin lamb was VERY strong. I felt like I was eating straight out of the spice jar... and I love spice so this is saying something. The lamb was cooked well and I like the added watercress inside it. The spare ribs were good, hot and numbing spice. It comes with potato. The wonton soup is the stereotypical soup, but it tasted off. It tasted like the wrappers were frozen burnt and it made the whole thing taste bad. Steer clear of the soup. Not shown in the pictures is the general tsos. Not good. Very soggy and bready. Overall, it seems like the items are hit or miss.","Columbus, OH",0,33,912
